"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"218665_at",6.42029198116817,0.415496217196017,0.122730306314667,3.38544105097179,0.0007106397122838,0.0385270338651357
"218772_x_at",4.4038848564687,-0.546493090194803,0.155121674625744,-3.52299632861304,0.000426697271105605,0.0260741802222578
"218776_s_at",6.5161345453812,0.44532076060652,0.123215603193737,3.61415883267904,0.000301324305226002,0.0198601942578221
"218779_x_at",5.64891085398744,0.467149938924572,0.131706492410657,3.54690137421632,0.000389790483363725,0.0242704614712446
"218796_at",5.91861161663097,-0.536470670685225,0.128473015353174,-4.17574592773791,2.97011179540397e-05,0.0029250368391138
"218800_at",3.2608573118445,0.687438908949019,0.163955219171856,4.19284553685633,2.75477023030403e-05,0.00274183115801018
"218820_at",4.31997737483501,0.743373359019349,0.162062871327079,4.58694427003615,4.49780681609873e-06,0.000583146571874063
"218885_s_at",3.64378046228028,0.548706850202361,0.154015559248917,3.56267154356496,0.000367099871611712,0.0230029798723434
"218918_at",4.81585836348215,0.556197216893432,0.142684816557606,3.8980827134391,9.69573016036318e-05,0.0077672257833446
"218931_at",6.11066429243604,0.445517589009364,0.129517776489294,3.43981807814768,0.000582105322084404,0.0330027691812902
"218959_at",6.21198575707927,0.431598195720548,0.123173939060577,3.50397331620846,0.000458371285166592,0.027540008892616
"218963_s_at",8.71322818040372,-0.578809695619802,0.111740710987128,-5.17993567882771,2.21962421974956e-07,3.97655768169133e-05
"218976_at",6.86588910708017,0.689353251881935,0.13100589616491,5.26200172711447,1.42495427889401e-07,2.6617605662715e-05
"218978_s_at",2.95714329727268,-0.828966940096251,0.179425508732799,-4.62011754042594,3.83522707910338e-06,0.000512412339307731
"219033_at",6.11661297071693,0.412921895576621,0.121592765132046,3.39594132206962,0.000683930197464602,0.0375961294321755
"219127_at",5.75624950120243,0.720949449756413,0.131080893823306,5.50003458725445,3.79716757117117e-08,8.55208929429374e-06
"219182_at",4.97309595246917,-0.481190944935458,0.143813753282148,-3.34593134490698,0.000820066979472141,0.0432113902792981
"219225_at",3.36225988952815,-0.655430565647457,0.176167675215213,-3.72049279101151,0.000198834418005219,0.0142488359113776
"219232_s_at",4.70856426070042,0.557600825741875,0.139504080955089,3.99702160628109,6.41444483393898e-05,0.00550803766197976
"219233_s_at",6.75889791685901,0.62408365252401,0.113948028852885,5.47691486028026,4.32805327726166e-08,9.59530163799019e-06
"219295_s_at",4.74198440363213,-0.75644951827908,0.153133728114074,-4.93979691864862,7.82039763282154e-07,0.000126325062418044
"219300_s_at",5.51396383626805,1.04663525772645,0.1334734386945,7.84152463563955,4.4510857691845e-15,3.02474300873513e-12
"219301_s_at",5.64307020373518,0.479943923666565,0.126792868106946,3.7852596193482,0.000153548193575586,0.0114641062429359
"219327_s_at",5.31642747001211,0.722112597983884,0.135983636205824,5.31029040061039,1.09450693963571e-07,2.13558893657434e-05
"219415_at",2.88934723050359,-1.04738527040976,0.192588857982716,-5.43845205470691,5.37454682238295e-08,1.16391422229341e-05
"219429_at",3.36232454595569,0.69999074636442,0.164092873166786,4.26582052502025,1.99168845590332e-05,0.00206037818375258
"219476_at",6.26227607512126,-0.449461805648406,0.128993259964154,-3.48438209696621,0.000493274736771433,0.0291920878004643
"219497_s_at",5.73925994121271,-0.691501871167091,0.123354690581386,-5.6058011893018,2.07293800917011e-08,5.01770137118844e-06
"219498_s_at",6.31345203836467,-0.53274178474852,0.120280405017191,-4.42916520502554,9.45985401485185e-06,0.00109340377167557
"219562_at",4.23550604046592,0.778346982250664,0.163966556869535,4.7469861971303,2.06470035943512e-06,0.000302260391591204
"219572_at",6.92765537675906,0.612170821041015,0.118339418630692,5.17300852179652,2.30354503338137e-07,4.1082318527463e-05
"219580_s_at",5.39541841800567,1.57782905998736,0.154731116776116,10.1972317712303,2.04004266632342e-24,6.18509551157471e-21
"219615_s_at",6.24009572336907,-0.551579669170528,0.124279220895805,-4.43822921639468,9.07019993425585e-06,0.00105455121005534
"219616_at",4.02719210774615,0.791721636530647,0.155442367976244,5.09334518534639,3.51800334561733e-07,6.05495999406818e-05
"219654_at",5.10195369709988,-0.612587160151125,0.141878585750876,-4.31768583616111,1.57673639794464e-05,0.00168873609751603
"219684_at",6.80380448151461,-0.393021517454445,0.118616841522739,-3.31337028038384,0.000921788553406504,0.0473064766197447
"219734_at",5.62717383899896,1.19392009345559,0.139476873260821,8.55998607900373,1.12881150758826e-17,1.14079427589958e-14
"219735_s_at",3.32291523025832,-1.1379332018683,0.183062022380288,-6.21610745403208,5.09639103801214e-10,1.64646849485419e-07
"219736_at",3.50304497245017,0.776669645727588,0.17344594029228,4.47787733987198,7.53888949116614e-06,0.000897697251978315
"219740_at",4.28584542571183,-0.683111818956427,0.151929225890942,-4.4962502438259,6.91623328085574e-06,0.000843951760159901
"219785_s_at",3.69972013052005,-0.804846241633393,0.167152258454061,-4.81504856157593,1.4716409771011e-06,0.000219709308604025
"219789_at",4.19006833874961,-0.587337774312144,0.158291392031405,-3.71048461179505,0.000206862871364257,0.0147437490270358
"219863_at",8.54346853093003,-0.366546652524853,0.106527512945307,-3.44086370169034,0.000579860547519674,0.0329317343226807
"219882_at",3.34532943074963,0.678145969049314,0.16361958294839,4.14465039470989,3.40332534798139e-05,0.00328771238395438
"219928_s_at",4.24091028228339,-0.568668575454446,0.157676936683384,-3.60654251291255,0.000310304039638449,0.0203161518576575
"219956_at",7.54195538256158,0.659285671421771,0.114004229412132,5.78299309439139,7.33830766517069e-09,1.90284248891472e-06
"219959_at",5.86818435779118,-0.433114048468454,0.129693212134347,-3.33952749986482,0.000839210415919686,0.043984892730131
"220149_at",3.65528447795077,0.626134111919132,0.154195342397224,4.06065515459047,4.89352047271443e-05,0.00439346733283751
"220173_at",5.33384438775697,0.617933308681049,0.14288081601936,4.32481648619169,1.52658892345976e-05,0.00164127305928649
"220177_s_at",6.53303841874186,-0.586940119058394,0.132066535220915,-4.44427589530223,8.81883777144194e-06,0.00103141148938757
"220192_x_at",5.94764850029719,1.27687421849408,0.137754714908925,9.26918704262337,1.8757006547883e-20,2.64031662885093e-17
"220196_at",4.36488333296859,-0.622342985162282,0.145374064116221,-4.2809767268028,1.86074819149153e-05,0.00194534560263785
"220233_at",4.78684068130544,-0.489836310322595,0.146115786865052,-3.35238457686296,0.000801186412047196,0.0423865251603063
"220296_at",6.34163761161929,0.474808567425021,0.125788539856101,3.77465680075618,0.000160228100169321,0.011893089152681
"220425_x_at",4.13987548731457,-1.4851862198071,0.173640612105541,-8.55321921408789,1.19702255082311e-17,1.17948617045355e-14
"220432_s_at",3.7679246903823,-0.570657472612876,0.159767677199869,-3.57179551342531,0.000354542196095079,0.0224661191589895
"220559_at",5.58723230016673,-1.02877401423944,0.134460321956525,-7.65113454489627,1.99213767565196e-14,1.30863523913577e-11
"220613_s_at",3.852720575858,0.833396776421358,0.163295511477946,5.10361104771647,3.33232821157836e-07,5.81152142173228e-05
"220624_s_at",3.47537868089833,-1.3637373227384,0.183507022987526,-7.43152660065276,1.07351407090734e-13,6.50945901396031e-11
"220625_s_at",6.81504174575828,-0.782989960064903,0.121648990801129,-6.4364690155542,1.22284783557797e-10,4.50442285901589e-08
"220658_s_at",4.46589469299546,-0.679412839549342,0.147660265866288,-4.6011893285129,4.20085366508008e-06,0.000551203666045462
"220941_s_at",4.91059513210546,-0.530683996338568,0.141800554661201,-3.74246770477389,0.000182221957541322,0.0133001782120994
"221016_s_at",6.79209947984068,-0.62003142791291,0.120144628420742,-5.16070868971009,2.46016745580744e-07,4.34820807637643e-05
"221024_s_at",7.91393003524776,0.58726196229052,0.109351747489051,5.37039394225794,7.85648275436479e-08,1.65986707482132e-05
"221185_s_at",5.8804713931556,-0.623467661370018,0.128045217880163,-4.86912101593297,1.12095746795139e-06,0.000173942589141086
"221276_s_at",5.06329479910923,0.47567720222121,0.142877399694414,3.32926833242058,0.000870744697479891,0.0453129338032341
"221489_s_at",4.41588584869866,0.646567928768307,0.141542869798021,4.56800070318589,4.92398381180683e-06,0.000630110058306995
"221523_s_at",5.66009424128733,-0.466570400867818,0.130611064125144,-3.57221192548265,0.000353978771213412,0.0224661191589895
"221563_at",7.89599568627813,0.420930988974704,0.10887604349111,3.86614883749953,0.000110567476141185,0.00859547634049043
"221577_x_at",4.53893500364751,0.604719316707795,0.162038161773309,3.73195616446079,0.000189998570034987,0.0137153912808773
"221584_s_at",7.31632940804738,0.464331395833986,0.116485096831694,3.98618714722697,6.71435593660225e-05,0.00564263592505844
"221591_s_at",4.34739681184811,-0.486463462781038,0.141434282330961,-3.43950175843998,0.000582785998634445,0.0330027691812902
"221795_at",3.80163960150799,-0.900931097169111,0.187536123626532,-4.80404030832623,1.55495504367775e-06,0.000230402248464341
"221796_at",3.72276338451541,-0.892492833894007,0.189304989554381,-4.71457638805459,2.42214125713246e-06,0.000338760350403813
"221811_at",7.32726316385652,0.763645332163386,0.113213358187228,6.74518753255688,1.52829498888716e-11,6.27460611374986e-09
"221854_at",4.24605395306124,-0.877487972949256,0.155859386899367,-5.62999759209768,1.80212137479879e-08,4.43930074164497e-06
"221874_at",4.38217887212934,1.13178996858115,0.166705754218636,6.78914758453268,1.12798007635335e-11,4.72959646057349e-09
"221880_s_at",5.97008396237102,0.451380713130362,0.129253595444777,3.49221011281821,0.000479041260726343,0.0286508835360669
"222062_at",6.35820860658824,-0.623349490159176,0.125138013323904,-4.98129603948333,6.31598306398068e-07,0.000104595864068796
"222456_s_at",3.39047092932538,0.58709975929475,0.174861489063082,3.35751320911462,0.000786469855808123,0.0419457684666053
"222457_s_at",8.22265198231623,0.402573494885558,0.110204381838808,3.65297176181606,0.000259222747879453,0.0174948722344534
"222587_s_at",7.04590088786048,0.579162220732838,0.11484724896824,5.04289154451581,4.58549180267343e-07,7.7236142696825e-05
"222735_at",6.87035715203456,-0.528244179417389,0.124783841689947,-4.23327389398643,2.30313726606442e-05,0.00233958381970781
"222760_at",7.89058653601088,0.423573106914827,0.116342437623084,3.64074464630938,0.000271850655176132,0.0181298167903758
"222803_at",8.32983299750467,-0.493325544357661,0.109825539794621,-4.49190184068481,7.05899590450263e-06,0.000853150253722986
"222835_at",6.04877031731027,0.791997474357503,0.147337219565001,5.37540668064595,7.64100190484973e-08,1.63675244063993e-05
"222853_at",3.33409212054722,0.925644553266315,0.215137242740693,4.30257700375014,1.6882296827665e-05,0.0017935278899342
"222880_at",2.6414306879647,-0.713999024328713,0.196944338191762,-3.62538487211297,0.000288531417447801,0.0190808343746437
"222891_s_at",6.6179270364835,-0.611376186010305,0.114823979045941,-5.32446437660631,1.01250941511011e-07,2.0437658980604e-05
"222904_s_at",4.43261134831213,1.26506770814443,0.157764326390916,8.01871840792317,1.06854151752093e-15,7.94631988142829e-13
"222931_s_at",5.11908392748819,-0.560128203686692,0.140453372112838,-3.9880011085579,6.66323524204176e-05,0.00561164003909902
"223044_at",10.6290107298868,0.350646235505981,0.0953961783196159,3.67568430604394,0.000237212714104246,0.0162883308601128
"223103_at",8.04283015715074,0.387546566476633,0.109754023884527,3.5310465417138,0.000413918909028964,0.0254909373132306
"223194_s_at",6.51074082821289,0.649517477340004,0.122527937289924,5.30097455083345,1.15186146300388e-07,2.22546410308013e-05
"223259_at",8.03725805995772,0.595220339155094,0.107141462794773,5.55546213042869,2.76878240309241e-08,6.45732483050202e-06
"223315_at",7.81107276464595,0.617024503521198,0.11860972986459,5.20214070317519,1.97005978847112e-07,3.56183194966976e-05
"223423_at",8.11097961704728,0.618379410845196,0.109337329153818,5.65570254579063,1.55210070400051e-08,3.84745265078466e-06
"223437_at",7.31001771061274,-0.412841705442621,0.114493708695833,-3.60580253836816,0.000311189705584998,0.0203239434551986
"223438_s_at",4.52239225003152,-0.584620401935072,0.14706581224449,-3.97522981726826,7.03113260344871e-05,0.00585888077023948
"223468_s_at",3.97060906890209,-1.00346992274477,0.163803127177694,-6.12607304899745,9.00744643615568e-10,2.75208909949333e-07
"223475_at",6.20682852244379,-0.725225086290515,0.137559482470479,-5.27208356171415,1.34883636084265e-07,2.54368594862451e-05
"223581_at",4.24117621247669,0.510443092630703,0.148463223620452,3.43817869626525,0.000585641086277112,0.0330064035028681
"223582_at",3.71174855795128,1.14202060802503,0.166881409043708,6.84330636090162,7.73859067824694e-12,3.27966465583252e-09
"223586_at",3.73381046248775,-0.630579295007624,0.163030686833816,-3.86785645852305,0.000109796261021596,0.00856932639981223
"223631_s_at",6.18360621542843,0.60990548245656,0.140555148753805,4.33926105065611,1.42962618189351e-05,0.00156956229340253
"223634_at",4.31416787919471,-0.607486466445718,0.14758929381816,-4.11606052668146,3.85403135697014e-05,0.00362536496190026
"223779_at",2.79870661753535,-0.733251048653836,0.193948544156663,-3.78064734562559,0.000156421111322911,0.0116324182673231
"223821_s_at",3.89720907861177,-0.537213583323277,0.160346591140294,-3.35032743448375,0.000807160849942274,0.0426453589003013
"223842_s_at",3.97624200417112,-0.618656814400039,0.159270057660504,-3.88432592721698,0.000102614179593726,0.00808887054901423
"223861_at",5.02378793127711,-1.40328998824539,0.149394168650098,-9.3932045736811,5.82019512369342e-21,1.09236747907263e-17
"223864_at",4.72041198527508,2.36004099602961,0.231990701291812,10.172998240395,2.6172588373549e-24,6.87710932103375e-21
"223949_at",5.75562230493832,-0.571161321490895,0.139484928227588,-4.09478879724532,4.22553404852588e-05,0.00393243935975707
"224146_s_at",4.0274503582356,1.61523135054789,0.173371449559203,9.31659367591734,1.20135256965495e-20,1.858861269679e-17
"224191_x_at",3.92587322036429,-1.41711206278043,0.176208438260814,-8.04224858223248,8.82047295846607e-16,6.68557925355734e-13
"224204_x_at",4.17307116541495,-0.718553757807197,0.155101990813282,-4.63278230046848,3.60783870202779e-06,0.000485322029357418
"224367_at",7.23131772342216,-0.393382920166177,0.119193021441203,-3.30038550419859,0.000965521014115589,0.0486637407293502
"224428_s_at",7.18045653897428,-0.398663163581991,0.107485010773972,-3.70901170973814,0.000208069806275758,0.0148030024269905
"224447_s_at",10.6165495645928,0.543900367425133,0.092024404631325,5.9103926790306,3.41293151811787e-09,9.21351252432175e-07
"224521_s_at",5.1474392248543,-0.508145992474625,0.136085222969723,-3.7340277025352,0.00018844175325035,0.0136530207033259
"224577_at",6.49942231057877,0.396408533185249,0.119334035081447,3.32183968232279,0.00089426059041805,0.0460737083800484
"224836_at",7.25397799554985,0.423260073187689,0.113349434878204,3.73411718940187,0.000188374772364814,0.0136530207033259
"224952_at",8.3693190835656,0.415665346613134,0.107122614358618,3.88027634595996,0.000104337849986888,0.00820832738399838
"224976_at",7.96418660625117,0.405133260572934,0.10917257756267,3.71094344035588,0.000206488240424326,0.0147437092537761
"224989_at",9.25393637217759,0.393734445144554,0.102780609260991,3.83082419899597,0.000127714734488272,0.00971766128401688
"225095_at",7.11914554388127,0.469064130598261,0.115927246629551,4.04619400732573,5.20570944868128e-05,0.00465255855352209
"225165_at",6.21839586426286,0.56828029496903,0.136870861250731,4.15194505080235,3.29661425807698e-05,0.00319405219623556
"225288_at",7.11943580125898,-0.624346966163301,0.117503357357779,-5.31343937911719,1.07575233400912e-07,2.109437934957e-05
"225292_at",5.63197900028099,-0.442976332234502,0.130663382246169,-3.39021020747755,0.000698390494693167,0.0380198383395531
"225293_at",9.23108207261896,-0.361420003532005,0.101788917733433,-3.55068126845105,0.000384235436073214,0.0240385007577614
"225421_at",8.177488915233,-0.443298059278924,0.106514822810685,-4.16184384089737,3.15688210505017e-05,0.00307983542793187
"225431_x_at",7.96892513631172,-0.373895464587286,0.108510235402744,-3.44571609488769,0.000569548385871728,0.0324395665906767
"225496_s_at",9.16376928288971,0.355086095126242,0.10285366432296,3.45234267989981,0.000555741442692733,0.0320233819039348
"225499_at",6.65153658747658,0.386322337561627,0.117264458470143,3.2944537722825,0.000986131634503102,0.0494633044950598
"225516_at",7.18686199353813,0.551232503250412,0.128900373897868,4.2764228417768,1.89920338911432e-05,0.00197940130479758
"225540_at",7.01700886684308,-0.484600128639982,0.121227734510978,-3.99743615266603,6.40322543355205e-05,0.00550803766197976
"225612_s_at",9.21378463685951,-0.410368455821632,0.0997892035584311,-4.11235325253742,3.91646416720069e-05,0.00367532187347734
"225660_at",3.04143989590695,-0.645849331202127,0.190629723391696,-3.38797811648224,0.00070409881775425,0.0382250011060138
"225911_at",8.47676704266644,0.451298118092282,0.110739160919304,4.07532542549372,4.59500430488467e-05,0.00418262123955483
"225915_at",4.32582475123642,0.618145454816647,0.153900081186719,4.01653754858441,5.90594575855567e-05,0.00514993243645383
"225968_at",4.44373039054356,0.755911398872464,0.159564766324129,4.73733278521498,2.16549404775766e-06,0.000310602131810359
"225981_at",5.01814148255264,1.02131554854346,0.145683418185028,7.0105133533201,2.37445277841763e-12,1.10101978598297e-09
"225987_at",5.55916289701994,0.733843842372508,0.148968111348117,4.92618074923177,8.38524364241189e-07,0.000133264513275009
"226029_at",4.80430934212672,-0.508217366783347,0.138598867554725,-3.6668219282721,0.000245583687188795,0.0167175050895668
"226034_at",6.26298453660401,0.873970181784523,0.130405464742271,6.70194445847655,2.05664214201961e-11,8.18792862480414e-09
"226122_at",4.13450886550392,-0.523164079187012,0.148423673863557,-3.52480211255211,0.000423799252013139,0.0260586953492135
"226189_at",9.2701963686189,-0.363246941070102,0.101341867621137,-3.58437188495565,0.000337890368006049,0.0217253033680104
"226192_at",7.55307238580848,1.45401191841979,0.130299525275425,11.158996284494,6.47181012404373e-29,3.18849905286324e-25
"226197_at",6.44908691990082,1.68988173760484,0.149095568751148,11.3342183926699,8.88214911080578e-30,5.00115750076142e-26
"226226_at",4.52825030902798,1.20192498045537,0.148864894607181,8.07393162522945,6.80700038526292e-16,5.36582226369506e-13
"226248_s_at",6.46658879022883,0.845150505855912,0.127758361092712,6.61522657795054,3.70983082981547e-11,1.46219272326347e-08
"226325_at",4.28017675262236,0.626137671015981,0.153307376335452,4.08419794260862,4.42293174259706e-05,0.00405407980704001
"226344_at",5.80680053689742,0.452315386361133,0.13664900481378,3.31005254650431,0.000932784582743769,0.0475541161954394
"226439_s_at",4.44946953353818,0.598182591448318,0.15469747686869,3.86678957896687,0.000110277500145996,0.00858987626631278
"226455_at",8.85389524873367,0.360818718853875,0.103424029141238,3.48873198858974,0.000485317485312438,0.0288469387449677
"226534_at",8.1493922950176,0.377764523282184,0.112572394242733,3.35574743544704,0.000791508165427543,0.042100543633146
"226535_at",8.2005623695623,0.471039429049413,0.106767689624081,4.41181625928125,1.02507087436651e-05,0.00116769200700236
"226575_at",7.72101920975708,-0.515642790131902,0.114228592736168,-4.51413063735168,6.35770203154271e-06,0.000780630741031851
"226597_at",4.70831590502869,1.15490851758157,0.163588486247992,7.05983987058103,1.66694584471574e-12,8.31658272450963e-10
"226661_at",6.56647200880343,-0.422665904193447,0.118192862904872,-3.5760696018814,0.000348798822470693,0.0221734786917095
"226677_at",6.79845269683385,-0.445423671697504,0.120967351568979,-3.68218090187344,0.000231247220882759,0.0159901367787247
"226806_s_at",7.99742339403311,0.381454699382162,0.11092825794826,3.43875137352364,0.000584403688996677,0.0330064035028681
"226844_at",5.94712484433452,-0.445630789131596,0.132264478083048,-3.36924014361427,0.000753757267361455,0.0405855040106344
"226863_at",6.46029244023455,0.888541028690428,0.126086688731376,7.04706450483002,1.82731624646746e-12,8.79970360828262e-10
"226907_at",5.00692085866512,-0.518046711533498,0.132384399712634,-3.9132005935595,9.10808127154466e-05,0.00737137402950023
"226913_s_at",3.73455213652358,-1.04058404360034,0.165392715352587,-6.29159537880496,3.14219651326521e-10,1.06764252908478e-07
"226933_s_at",4.08870719148497,-0.665104176082552,0.161774384975659,-4.11130709093794,3.93425510123512e-05,0.00368324775677152
"226960_at",4.74804403553536,0.726885574414906,0.135541559570684,5.36282433754821,8.19306743898839e-08,1.69958715810678e-05
"226961_at",5.80682106394284,1.3033035600657,0.140478149977976,9.27762474285169,1.73298646020006e-20,2.52977512378982e-17
"226992_at",3.63310477334797,1.33806624308961,0.202535198989967,6.60658616261511,3.93283414560863e-11,1.53473985163385e-08
"227061_at",6.77065912482919,0.46446574270381,0.126060211171776,3.68447536606856,0.000229174187448435,0.015927480376444
"227145_at",3.05256684361093,-1.01072396668398,0.195621646926858,-5.16672864461615,2.3822673288818e-07,4.22949029281745e-05
"227224_at",8.53812451864788,0.400525551493317,0.10915403596517,3.66936089858484,0.000243157602853018,0.0165809926623682
"227285_at",5.21533623901609,-0.612584377093392,0.14133769460026,-4.33418967831576,1.46297996527928e-05,0.00159286995446181
"227290_at",6.71370584746598,0.467281987631109,0.119712544215213,3.90336694198943,9.48637121938297e-05,0.00763052724981144
"227376_at",7.23152294917733,0.436443965020001,0.121824073318926,3.58257570223763,0.00034022297612109,0.0218396553433821
"227417_at",3.59907024348589,0.627651779339038,0.175442225737096,3.57754113470715,0.000346841649118238,0.0220846797388469
"227443_at",5.71640670222556,0.46570156143566,0.135460249487356,3.43792044675903,0.000586199889684063,0.0330064035028681
"227452_at",4.85447461454449,-0.491848274257248,0.137152534989218,-3.58614060101707,0.000335608057746033,0.0216846819475445
"227480_at",6.9105294790442,0.58963267405998,0.116425686266138,5.06445521576857,4.09569903216916e-07,6.95809834715152e-05
"227481_at",5.76145977056823,-0.585499282819221,0.127615557840879,-4.58799297456557,4.47527695555795e-06,0.000582140481605152
"227498_at",3.85265295559606,-0.634033960612601,0.162966504321865,-3.89057839370696,0.000100005561049299,0.00794681286934895
"227522_at",8.00912076532593,0.765550613871246,0.116573995626395,6.56707878766324,5.13119009386502e-11,1.92610215580568e-08
"227533_at",8.07065056000626,0.404524521268452,0.114125906500763,3.54454596394156,0.00039328992477616,0.0244319581223436
"227570_at",4.4607240125462,0.601881699058345,0.141733021808987,4.24658764327693,2.17050898770695e-05,0.00221055403724759
"227642_at",5.22063423241781,-1.16171400775378,0.149534313422633,-7.76887913659253,7.91836782285036e-15,5.28973812491227e-12
"227657_at",4.20692871464291,-0.865322449851061,0.158903604740374,-5.4455809939924,5.16365601144163e-08,1.12442175709923e-05
"227702_at",4.81005669186299,0.958655887007223,0.171454954335873,5.59129883834826,2.25377299354569e-08,5.35121739563915e-06
"227722_at",4.06648403796815,0.613595835572322,0.165939502651602,3.69770805484814,0.000217554890881464,0.0153944496754076
"227782_at",4.75923959358307,0.714132376773394,0.144997985340243,4.92511930491763,8.43088990975792e-07,0.00013345184534265
"227794_at",3.11475706362308,1.0809101534859,0.179350315757563,6.02680931405228,1.67228106531634e-09,4.88231747469468e-07
"227804_at",6.01492957216964,0.476529501229938,0.121307293055028,3.92828402339976,8.55541352302565e-05,0.00698142999164665
"227856_at",8.73516553397873,0.417091061872669,0.108690295639317,3.83742687807901,0.000124330238571561,0.00957100004503813
"227971_at",3.9818446698572,0.661218502852869,0.155580422983526,4.25001096007359,2.1376005574694e-05,0.00218267845523572
"227984_at",3.1201180115804,-1.04738333318343,0.190626309879849,-5.49443218957338,3.91969498655483e-08,8.77788967045863e-06
"227997_at",7.14143993077379,-0.597370024469706,0.121527669151015,-4.91550630932771,8.85532984163502e-07,0.000139177320425463
"228038_at",2.81041148880707,0.696617428304879,0.188756092329493,3.69056924048239,0.000223752770979205,0.0156642836862777
"228051_at",6.65188078433183,0.591523662274993,0.120342570859871,4.91533177368939,8.86322307474276e-07,0.000139177320425463
