"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"228058_at",5.75085008439869,0.844917776761865,0.141486131229382,5.9717356706295,2.34742649577568e-09,6.60867627889303e-07
"228067_at",7.54703960771489,0.474118585593598,0.11449132637368,4.14108736976423,3.45663254029862e-05,0.00333104437514254
"228101_at",2.75406214731357,-0.658626772080332,0.195727053059636,-3.3650267644895,0.000765362344566502,0.0410980809928394
"228176_at",6.83200014447133,0.387354169926126,0.116991200857994,3.31096840690013,0.00092973704753995,0.047529249401364
"228214_at",4.81548511476085,-0.562959172525773,0.144166495923968,-3.90492374055253,9.42551027649064e-05,0.0075970769332843
"228241_at",6.20167916331901,0.908441185180842,0.163344041462138,5.56152019411993,2.67434725514697e-08,6.27420968537873e-06
"228245_s_at",7.50767660754799,-0.805947231093574,0.114841169449904,-7.01792950171185,2.25180104098213e-12,1.06930706300325e-09
"228256_s_at",5.09677583765732,1.0869789580467,0.151601339428469,7.16998254860127,7.50073274770753e-13,3.8899194805019e-10
"228260_at",5.50187919848795,-0.520919508855655,0.140828339029395,-3.69896792396964,0.000216477954133532,0.0153457951155019
"228268_at",4.33683866067641,-0.55240209089016,0.15836604192755,-3.48813472993709,0.000486402914459387,0.0288469387449677
"228302_x_at",3.95335862425945,1.30329157226198,0.175504872339998,7.4259566408913,1.11967675169797e-13,6.68650598354903e-11
"228303_at",6.46021459325367,0.784381378703739,0.127183364400964,6.16732685440576,6.9454097251794e-10,2.1725903087954e-07
"228390_at",7.46280205322176,0.402230905223307,0.118511232901663,3.39403190208193,0.000688716690507128,0.0377539355210681
"228528_at",5.19851185433575,0.63060360802697,0.149986476811139,4.20440309976091,2.61772053551977e-05,0.00262531392333273
"228557_at",3.70574180886615,-0.590814754317866,0.162834465773764,-3.62831512057602,0.000285276929190972,0.0188973191380386
"228565_at",5.85137147014203,-0.589784817884706,0.127602002640698,-4.62206552937437,3.79937948450429e-06,0.000509349465994055
"228640_at",7.25438992736336,0.48603259338079,0.12238867184171,3.97122205892873,7.1504889942537e-05,0.00593324996251611
"228648_at",3.93132094890989,0.600767792617218,0.173589550196802,3.46085229171984,0.000538468173100054,0.0314417549252822
"228695_at",3.63834849189575,-0.648444281683077,0.16837090958247,-3.85128454369643,0.00011749987903352,0.00909850733246988
"228708_at",9.67536922028457,0.541977437914075,0.103050249864326,5.25935103143984,1.44564688095564e-07,2.68767576254649e-05
"228731_at",4.99036909897334,1.02586546143026,0.141330506098907,7.25862724012554,3.91038445218449e-13,2.1112862027178e-10
"228762_at",6.38678370410757,0.659832819319473,0.124177681702421,5.31361843991171,1.07469528644829e-07,2.109437934957e-05
"228827_at",6.22936285347867,0.474003934921358,0.128393549453975,3.69180489936743,0.000222668250347902,0.0156439330110734
"228873_at",2.62487068290889,-0.765733789084351,0.191652829818472,-3.99542125106961,6.4579321133539e-05,0.00552132182897463
"228882_at",4.43266840109443,-0.675133643166848,0.150980231586816,-4.4716691454976,7.76114375545197e-06,0.000918611771703856
"228904_at",6.16162739275196,0.551232691969793,0.130559502946992,4.22208019736101,2.42057948033164e-05,0.0024400184050586
"228906_at",2.72024372821494,-0.764294526689809,0.19150721906298,-3.99094368572319,6.58109071061436e-05,0.00557136453874355
"228915_at",4.03866715954968,0.661270694778428,0.172883523094125,3.82494920825048,0.000130799049942205,0.00987607998931434
"228935_at",2.85563885017771,0.644039733514751,0.195014119554532,3.30252873477019,0.000958172702543358,0.0485416695347608
"228956_at",3.52032588035394,-1.50826151090827,0.179774709031336,-8.38973134227338,4.87254361265794e-17,4.32926931260906e-14
"228969_at",6.09988206884998,1.10412144678136,0.139184561649,7.9327867523538,2.14282200900198e-15,1.50816404755007e-12
"228977_at",7.17494200603714,-0.383251356669391,0.116090093539671,-3.30132696928548,0.00096228668885967,0.048625086608609
"229014_at",2.86098736102485,0.825775386797726,0.191778578448215,4.30587917315647,1.66323827678597e-05,0.00177175333624979
"229024_at",3.63239737239644,-1.14366883500391,0.179126883488693,-6.38468560793163,1.71749953787814e-10,6.21041530146138e-08
"229030_at",4.29794130894422,1.66755809255706,0.184736607551137,9.02667919835797,1.76960249112995e-19,2.05138566427635e-16
"229062_at",3.79030936139233,-0.845090934208936,0.160072972868051,-5.2794105030182,1.29600161238055e-07,2.46596458547105e-05
"229072_at",5.35642829191158,0.607513423552265,0.144872835547342,4.19342536685381,2.74773506238323e-05,0.00274175265186766
"229082_at",4.07223601814182,0.772781883599474,0.159639233635624,4.84080176282571,1.29316324274553e-06,0.000196790486677885
"229088_at",4.75936402931836,0.712571871753064,0.150421143844259,4.73717892007813,2.16713823128454e-06,0.000310602131810359
"229105_at",5.20923159496121,0.591103206353056,0.138239519154189,4.2759350580043,1.90336706378008e-05,0.00197940130479758
"229125_at",5.88571679124642,-0.639281599837834,0.137299312783261,-4.65611653021889,3.22229597423393e-06,0.000437943356994676
"229139_at",4.17312304149672,-0.756717228596106,0.156359958365509,-4.83958448509686,1.30110871983428e-06,0.000197238073398262
"229150_at",7.74444689420236,1.28195737581231,0.126008584339329,10.1735717652388,2.60188857870169e-24,6.87710932103375e-21
"229152_at",5.40137300217995,-1.29522704164465,0.162237034805323,-7.98354730286377,1.42186788768093e-15,1.01893638045557e-12
"229163_at",6.71296043005011,0.495944920205421,0.121649605018868,4.07683132327884,4.56535859610021e-05,0.00416525564135865
"229182_at",4.73620154059432,0.557350202741481,0.143479741697953,3.88452192724731,0.000102531439512756,0.00808887054901423
"229222_at",4.978905044503,0.666643859343594,0.141404687273991,4.71443961438053,2.42376868153132e-06,0.000338760350403813
"229254_at",4.15060015075532,-0.735753981398948,0.155496810577652,-4.7316339072532,2.22719819923101e-06,0.000318053586320619
"229256_at",6.15049953783137,0.434342613668302,0.11989854532167,3.62258451512505,0.0002916741173308,0.0192563545401611
"229310_at",3.27155600991048,-0.647634069878811,0.193531911883424,-3.34639421259333,0.000818699119702924,0.0431970643962129
"229341_at",6.09922487557961,-0.446048855161701,0.127219510306473,-3.50613560834471,0.000454663511649325,0.0273589429742695
"229430_at",4.52260233597214,-0.536895790109608,0.147073150128955,-3.65053573435296,0.000261693896031859,0.017571385380238
"229479_at",6.49497551703712,0.396080751573535,0.120238492619683,3.29412605683895,0.00098728211692596,0.0494633044950598
"229499_at",5.37297023330075,0.88061332239565,0.13355361100125,6.59370657067003,4.28979168578909e-11,1.64153251945331e-08
"229523_at",3.85799236691958,-0.823500595710618,0.161952275387656,-5.08483498450053,3.67945827521782e-07,6.30531167214936e-05
"229623_at",7.35610098912945,0.408483512142131,0.118310340989239,3.45264419599032,0.000555120690546969,0.0320233819039348
"229648_at",4.10583912226595,0.668645363998717,0.154335876586192,4.33240396717025,1.47490002335883e-05,0.00160142450470151
"229691_at",4.85486779595026,0.530378404441396,0.144137544018901,3.67966866683843,0.00023353718558025,0.016063934786143
"229849_at",4.06064374135489,-0.623701787146291,0.15607929402495,-3.99605720312005,6.44061775243337e-05,0.00551848930640019
"229893_at",6.33028590722794,-0.665094340596854,0.125672960482646,-5.29226285465516,1.2081207718579e-07,2.3227742488784e-05
"229927_at",3.58743683512647,-0.695192570205001,0.163391484616076,-4.25476622504843,2.09267538568857e-05,0.00214235604289686
"229930_at",5.9864230824443,-0.418745568720826,0.126030582163725,-3.32257108974423,0.000891919410103431,0.0460132351175611
"229947_at",4.59042235485917,-0.821347491398448,0.169287167972483,-4.85180005806437,1.22345932239739e-06,0.000186904750902988
"229964_at",5.22694623498243,1.54553101442807,0.150200417602544,10.2897917269299,7.83456505168081e-25,2.57326289122456e-21
"230060_at",3.17641306141457,-0.685805117407203,0.170914950879679,-4.0125519381274,6.00658576516761e-05,0.00522612740283258
"230147_at",6.47746066455033,0.562545354881945,0.129347440554818,4.34910310145283,1.36695439402416e-05,0.00150494805827006
"230323_s_at",3.84133973060365,1.4959508592401,0.165141203211814,9.05861668769215,1.32115337487311e-19,1.57793754900754e-16
"230378_at",3.51441450361634,0.63999444058852,0.182431834320436,3.50812917587832,0.000451269872795728,0.0271962549944508
"230425_at",2.78210854085735,-0.793574365086449,0.196974847270947,-4.0288106632968,5.60597440324655e-05,0.00493200614128481
"230472_at",5.82898101933235,-0.900954799923577,0.143236705422385,-6.28997153534622,3.17524188136375e-10,1.0696494317271e-07
"230492_s_at",5.84048655264405,0.451244515324549,0.122485094298389,3.68407697205392,0.000229532878008327,0.015927480376444
"230538_at",4.14553527295489,-0.863541231144732,0.156202130558496,-5.5283575714183,3.23242698243539e-08,7.45046064828704e-06
"230624_at",4.47167147223021,-0.530719601091794,0.155268978765372,-3.41806589643233,0.000630678354242106,0.035159203188258
"230645_at",5.44075121791682,-1.04215642773575,0.142006143921283,-7.33881224402125,2.15497665303335e-13,1.24906249709789e-10
"230661_at",2.8499503400867,1.24481902037305,0.198611441812876,6.26760980641722,3.66632078311993e-10,1.22461328259228e-07
"230682_x_at",5.67131236033183,0.577786184847023,0.128436097771145,4.49862768235574,6.83935151139949e-06,0.0008371621132618
"230748_at",6.89379987185203,0.490604837546831,0.126541315634532,3.87703284960116,0.000105738086568249,0.00828540943141341
"230788_at",8.20562945647605,-0.355760239512261,0.105919068553469,-3.35879312734579,0.000782836471714513,0.0418734136042462
"230906_at",6.38174732071687,0.728489622571668,0.123434139016937,5.90184877841381,3.5945056766034e-09,9.63767664881948e-07
"231136_at",4.24116760125796,-0.545186378470403,0.164741340851452,-3.30934770624455,0.000935136245386138,0.0475580128718055
"231240_at",6.01050369033779,0.505816704714417,0.124348757545101,4.06772624592537,4.74741069431506e-05,0.00429161571343427
"231283_at",5.56466682966568,0.441084931237583,0.128869075304377,3.42273683733495,0.00061994064873033,0.0347302649866632
"231535_x_at",4.65791549786811,-1.14431910316835,0.15173254815382,-7.54168513672022,4.63936825684447e-14,2.90247715040108e-11
"231802_at",2.57414908908068,0.668808823623932,0.202073402280003,3.30973208783409,0.000933853096241692,0.0475541161954394
"231851_at",5.85122959429976,-0.485044324059478,0.130617712632022,-3.71346515174363,0.00020444062739668,0.0146239979822373
"231856_at",7.18105745012427,0.487122194858879,0.115199588704934,4.22850637172472,2.35247855269874e-05,0.00237745101733508
"231859_at",3.74539784874425,0.69524770706558,0.174129657555266,3.9927012826343,6.53248407063478e-05,0.00556093579179264
"231969_at",5.4909145843748,-0.649246237615352,0.136123223736754,-4.76954791249228,1.84639824971862e-06,0.000271544554531379
"232078_at",4.51171864726481,0.577981323802065,0.150315070488864,3.84513224071491,0.000120487442824036,0.00929333086392675
"232151_at",4.46062120243511,0.509503905842006,0.145938215858035,3.49123019523302,0.000480801804545575,0.0286691714438113
"232230_at",2.73163348127083,0.638683735422493,0.183716748214361,3.47645895994891,0.000508081983175951,0.0298888705744731
"232282_at",3.36244612015324,-0.640332449413698,0.173240377486055,-3.69620788586219,0.000218843796829149,0.0154302493885941
"232286_at",6.1392104493446,0.503303175053418,0.149201478514941,3.37331224906742,0.000742696773278233,0.0400995213999839
"232726_at",6.66874103414807,0.49594571348713,0.122131792302665,4.06074212239582,4.89169784343315e-05,0.00439346733283751
"232914_s_at",9.47909506119602,0.372213169165971,0.101525955732719,3.66618729643751,0.000246193639723176,0.0167301312345677
"232997_at",6.36471377285938,0.560747340711957,0.12255609317639,4.57543420468615,4.75233307764963e-06,0.000612119137001577
"233123_at",6.8884382507105,0.475409734729857,0.124058268678855,3.83214871360598,0.000127028909803742,0.00969992193010675
"233203_at",3.61621770998505,-0.703591312389187,0.165108621449885,-4.26138445231187,2.03164388526031e-05,0.00209620974067146
"233276_at",5.66066257492628,0.642158361057099,0.135888037354819,4.72564306290148,2.29388269965839e-06,0.000325219758001208
"233498_at",3.67798714194051,0.810322835715273,0.186794395467399,4.3380468331915,1.43754526952077e-05,0.00157387247924699
"234310_s_at",2.51194102031962,0.683877461866487,0.19062134218038,3.58762273963716,0.000333706656690129,0.0215972318009602
"234354_x_at",3.55398019707484,1.37345682086034,0.162252155836699,8.46495267676242,2.56256720022908e-17,2.34886101464719e-14
"234709_at",3.4865290229209,1.40203308734897,0.171803240293423,8.16069059555824,3.33114468660674e-16,2.79348375910464e-13
"234785_at",4.56791369119905,0.896487595765888,0.148037307567609,6.05582207955558,1.39702347349638e-09,4.14002129205912e-07
"235020_at",6.27934233882333,-0.510838053856878,0.123705792939593,-4.12945943530976,3.63617147742719e-05,0.00347012258138778
"235046_at",7.59201404967045,0.660869332926227,0.118755760495149,5.56494548281909,2.62234380919323e-08,6.18904544284682e-06
"235075_at",3.15938246492609,-1.36614936641393,0.222192718498435,-6.14848846373671,7.82248157198954e-10,2.42767943841257e-07
"235136_at",2.92357370842032,2.25248069722827,0.214892699575692,10.4818856186172,1.04636370200137e-25,3.74921626824382e-22
"235148_at",6.60087449865325,-0.440951940945282,0.122175548135017,-3.60916687239235,0.000307181968863254,0.0201452081876478
"235209_at",2.98532720476929,1.20575970061503,0.197954029648167,6.09110965186249,1.12130711206667e-09,3.37367927595388e-07
"235210_s_at",2.51797805459845,1.47043256478673,0.278562057352022,5.27865344894595,1.30136660521129e-07,2.46596458547105e-05
"235238_at",4.38205292405394,-0.832603861797388,0.155018784582235,-5.37098690356266,7.83068968428402e-08,1.65986707482132e-05
"235343_at",5.04625231687231,-0.512179878557668,0.136841111046277,-3.74288015232833,0.000181923009731895,0.0133001782120994
"235444_at",6.72550507853381,0.534038746902961,0.119484535745295,4.4695218805668,7.83946396230664e-06,0.000925103690450161
"235486_at",3.80722644657634,-0.538000555239637,0.160946302373948,-3.34273324272854,0.000829576054279073,0.0435378303639885
"235651_at",4.62944337274579,-0.726429359552875,0.142396822873483,-5.10144359188614,3.37072488113605e-07,5.8525881262157e-05
"235763_at",5.64932182679249,0.506446358412318,0.127872203927181,3.96056643162827,7.47721873389399e-05,0.00615254904337574
"235911_at",8.12115556608666,-0.536475513406903,0.110415729616059,-4.85868739238831,1.18166535015322e-06,0.00018122240510093
"236037_at",5.22088597310725,0.52569439692608,0.13402184568576,3.92245304663742,8.76519784896399e-05,0.00713494980314575
"236044_at",5.81857573051213,0.539663893673668,0.129251551259265,4.17529916210568,2.97594705557577e-05,0.0029250368391138
"236236_at",2.78783188212595,-0.741106321378589,0.19364946169837,-3.82705076935841,0.000129687773911572,0.00981096721871532
"236237_at",5.84617869882881,0.489714273297593,0.136601486279142,3.58498495614368,0.000337097635788123,0.0217097487205116
"236256_at",2.99088311450254,1.20081641468805,0.214216539592425,5.60561951459378,2.07511372482802e-08,5.01770137118844e-06
"236335_at",3.6778647225148,1.11636371125352,0.165097292413171,6.76185354063661,1.36237390608852e-11,5.65227422469188e-09
"236496_at",5.92514529424285,0.502261230323809,0.137560388440285,3.65120537982372,0.000261012403925305,0.017571385380238
"236565_s_at",4.9105493517441,-0.703214525632951,0.144217705902958,-4.87606234775452,1.08224415000266e-06,0.000168599094577884
"236599_at",4.35924702659158,-0.504058117213309,0.150250740450872,-3.35477958844484,0.00079428243209869,0.0421911695131237
"236641_at",5.65962938978872,-0.408744215933561,0.123571692100365,-3.3077496066136,0.000940488581227439,0.0477685785315699
"236957_at",3.42952539641134,-0.768333919647526,0.178344972480406,-4.30813332701004,1.6463813597324e-05,0.00175854945562311
"237086_at",6.44917726433239,1.87529163691519,0.149682706532912,12.5284455389164,5.21752907545645e-36,1.0282184549002e-31
"237128_at",2.91203724211951,0.748488977524929,0.187580696267232,3.99022390053725,6.60109511493147e-05,0.00557136453874355
"237339_at",5.27779298317868,2.03757059343506,0.203825998473764,9.99661774598066,1.57691092026835e-23,3.88452293821604e-20
"237395_at",4.64694042431362,1.61312413533712,0.179506432593056,8.98644194547668,2.55363500403869e-19,2.87568485854803e-16
"237452_at",4.91661863172788,-0.640710320526546,0.142520084919371,-4.49557913811951,6.93808471363506e-06,0.000844005157108679
"237968_at",4.43798571116297,-0.576328412840359,0.148360641258916,-3.88464492974631,0.000102479547006015,0.00808887054901423
"238017_at",4.63602704264693,1.24724563687935,0.158928575097293,7.84783753403567,4.23272036833956e-15,2.92681474732869e-12
"238029_s_at",6.06024517373161,0.490751352355331,0.126195363157553,3.88882237885901,0.000100731803144684,0.00798841708077383
"238066_at",6.78673429118798,-0.557164886777252,0.127442660352426,-4.3718868174635,1.23177379961059e-05,0.00137558121012379
"238469_at",5.66578323683227,-0.638623602938576,0.132930144340164,-4.80420453997521,1.55367940657398e-06,0.000230402248464341
"238520_at",5.90234180972973,0.518396751688813,0.129916920128474,3.99021737258067,6.6012768041641e-05,0.00557136453874355
"238759_at",2.64728037351168,-0.822442609505416,0.196582936121301,-4.18369277482929,2.86811659266104e-05,0.00283318163867524
"238865_at",3.73993482162128,-0.861614550486005,0.164559593284354,-5.23588162372983,1.641991714731e-07,2.99617877057443e-05
"238898_at",3.12006670096264,-1.05069536408265,0.182367158309066,-5.76142861370896,8.34049384549616e-09,2.14857663023781e-06
"238999_at",6.16738028453611,0.422214212123395,0.125717978335993,3.3584234944901,0.000783884168318416,0.0418734136042462
"239058_at",2.77096353071944,-0.711666048977411,0.19524950941857,-3.644905695777,0.000267489868447948,0.017903666255543
"239262_at",3.00745228111778,0.625582181600687,0.189791621225659,3.29615278883614,0.000980186917999199,0.0493398303780593
"239594_at",3.14860607001394,0.667210869057572,0.190914948745445,3.49480684169574,0.000474404950393955,0.0284167123325643
"239606_at",7.72166629253965,-0.432762648300819,0.108777099617919,-3.97843525724534,6.93702947429123e-05,0.00579271355296005
"239660_at",5.90835574470256,0.429310113670468,0.12423647985054,3.4555881991098,0.000549093513310089,0.0318264290200056
"239723_at",6.0777606282796,0.83036747470783,0.137260973856909,6.04955255215854,1.45248679624808e-09,4.27226228263597e-07
"239808_at",4.06091903029158,0.581242234001275,0.147381975872283,3.9437809851658,8.02069142116757e-05,0.00655866248286097
"239973_at",3.93109552364716,-0.80947292511667,0.158023887457026,-5.12247191322137,3.0155602519373e-07,5.28245741199363e-05
"240067_at",3.61570497424602,0.54457984862245,0.157792154607084,3.45124794054876,0.000558000698203262,0.0320239754129644
"240242_at",2.88920257258329,0.710446320576148,0.17855195908408,3.97893321484981,6.92251814313504e-05,0.00579271355296005
"240303_at",4.18457294530854,0.803466224373671,0.149799009337551,5.36362842402497,8.1566610938637e-08,1.69958715810678e-05
"240304_s_at",5.89126840576171,1.77043507178176,0.155263865077506,11.4027502207161,4.05115553017294e-30,2.6612040677706e-26
"240655_at",7.0177345606988,0.641706541149015,0.117356491284217,5.46801062409842,4.5511460991898e-08,9.96549290852592e-06
"240666_at",4.79338725616764,0.71516659776398,0.144076547015585,4.96379606936735,6.9128529075643e-07,0.000113055263277485
"240815_at",5.26043527134512,0.477000545589297,0.138034505684061,3.4556616349326,0.000548943952358784,0.0318264290200056
"241031_at",2.89502721359488,1.2255261177919,0.175870636387786,6.96833845014172,3.2070596014675e-12,1.42025895654202e-09
"241310_at",3.64982707663636,0.711125222790816,0.169921381763602,4.1850249533643,2.85134776980819e-05,0.00282369399495528
"241457_at",7.93610831819019,0.433113080041118,0.112189057246119,3.86056439614214,0.000113125421261808,0.00877701841262385
"241505_at",3.90349639575804,1.27355421566281,0.177174266238781,7.18814443372052,6.56777657943643e-13,3.45149794802543e-10
"241797_at",4.57282824988039,-0.518995530211595,0.15041726154294,-3.4503721506952,0.000559814255328879,0.0320239754129644
"242019_at",2.478082363081,0.63797066149049,0.191461337602239,3.33211221377694,0.000861894955764078,0.0449943414390535
"242055_at",6.35318830325252,0.601007355050128,0.122912483977805,4.88971775363887,1.00980662037188e-06,0.000157938564029116
"242093_at",3.57100468198233,0.837001633505797,0.185308123060435,4.51681027082026,6.27781062333296e-06,0.000775659191725557
"242098_at",3.80170555415672,0.565958104573314,0.15379376139745,3.67998090059522,0.000233251423126149,0.016063934786143
"242103_at",4.06112192900372,0.697250844828197,0.147979794451152,4.71179763030661,2.45541152406914e-06,0.000341970282012937
"242196_at",2.87234109630251,0.738798827998348,0.183815610163555,4.0192387759722,5.83864763652483e-05,0.00510253787019932
"242216_at",4.9844398454672,0.477243837582417,0.137214260721075,3.47809210991955,0.000504996361251478,0.0297517587180355
"242260_at",3.32829672908188,-0.745054436648897,0.169401561228345,-4.39815566778986,1.09174664919144e-05,0.00123295422439059
"242335_at",3.64380594024781,-0.597926304469738,0.164160554408517,-3.64232629832491,0.000270185289396936,0.0180492932140523
"242350_s_at",5.66599764799272,0.555597933508025,0.123006740245852,4.51680885451933,6.27785259452105e-06,0.000775659191725557
"242457_at",4.61852239786763,-0.477744110279418,0.140951848610836,-3.38941358334687,0.00070042281783587,0.0380778826788731
"242473_at",3.27794611601199,0.890244768515584,0.167231230558852,5.32343609229313,1.01825237163425e-07,2.0437658980604e-05
"242600_at",3.70611941679125,-0.771173733813081,0.163436441239409,-4.71849318282349,2.37597928924539e-06,0.000334453027522564
"242710_at",4.38178995667478,-0.607677530046959,0.150744133657059,-4.03118526276729,5.54962764661009e-05,0.00490432789380023
"242828_at",4.18984055949131,-0.536230745119192,0.156524906266264,-3.42584932909661,0.00061288025858858,0.0344103454587041
"242874_at",6.42103448893638,0.582249464258428,0.120546941239027,4.83006419137513,1.36489041345409e-06,0.000205327445633128
"242888_at",4.30257927590359,-0.631292255843333,0.150642460481857,-4.19066612311051,2.78136686890599e-05,0.00276132981791085
"243198_at",4.10008661082179,0.589063000177339,0.153706905677251,3.8323782368909,0.000126910417647275,0.00969992193010675
"243209_at",3.52538420366458,-0.705139532268168,0.164155583625946,-4.29555618330313,1.74255896304158e-05,0.00184131954341342
"243291_at",3.78507907879395,0.589056831399882,0.159936720895678,3.68306182658393,0.0002304492385646,0.0159629636006769
"243349_at",4.07269352141516,0.742107102467929,0.154061419525144,4.81695615135373,1.45764704561463e-06,0.000218447531010856
"243444_at",5.24325324977085,0.439589052594099,0.130687990654428,3.3636530058564,0.000769181860964822,0.0412469848545136
"243634_at",6.17298052005763,0.587662384783193,0.127308666516469,4.6160438316049,3.91124373644945e-06,0.000520803245366279
"243729_at",6.07166904463364,0.59584588170884,0.12616868552705,4.72261305743012,2.32833579421349e-06,0.000328921243702977
"243754_at",2.75415650418482,-0.697667117875528,0.185823961916544,-3.75445185152634,0.000173721233496006,0.0128221885711827
"244008_at",2.91200813986387,0.664627780149906,0.180118134451835,3.6899548297711,0.000224293874600063,0.0156743240664661
"244231_at",2.65273698116009,-0.836370315215009,0.192955853725486,-4.33451641433431,1.46080888838407e-05,0.00159286995446181
"244384_at",4.95079432024004,-0.650607161322194,0.141412905870604,-4.60076226647598,4.20947641649373e-06,0.000551203666045462
"244689_at",5.49106498137496,-0.444674865176558,0.13298358532651,-3.34383273006789,0.000826295416358596,0.0434234767204769
"244845_at",6.13908744910885,0.430852302103018,0.127489328009836,3.37951661389083,0.000726134184748784,0.0392590572807799
"32094_at",3.23812565250998,-0.726448720046668,0.180246327954775,-4.03031078796201,5.57031531888877e-05,0.00491159749393024
"39763_at",3.14855001384759,0.983223461087468,0.185374016532122,5.30399825974043,1.13293392721333e-07,2.19967772449194e-05
"51158_at",5.28279556128786,0.483068241850626,0.139104876456291,3.47269092325756,0.000515268373889138,0.0302664496102332
"55616_at",8.22308520997914,0.906543073113264,0.108075581698067,8.38804713210696,4.94284059134845e-17,4.32926931260906e-14
"60474_at",5.50742843495126,-0.504048841382519,0.132958900255558,-3.79101241371352,0.00015003445423865,0.0112423155501181
